"206891110001_R01C01"	"206891110001_R03C01"	"206891110001_R07C01"	"206891110001_R08C01"	"206891110002_R02C01"	"206891110002_R04C01"	"206891110002_R06C01"	"206891110002_R08C01"	"206891110004_R01C01"	"206891110004_R03C01"	"206891110004_R07C01"	"206891110004_R08C01"	"206891110005_R02C01"	"206891110005_R04C01"	"206891110005_R06C01"	"206891110005_R08C01"
"cg02932805_TC11"	0.983887449002758	0.9833278440841	0.0465214130114931	0.0789195198590375	0.11533211153757	0.0964380956192863	0.979790351083699	0.978463147024743	0.983244268900475	0.982346191649904	0.0858773592564306	0.0681337593621429	0.0918166461144959	0.0862056373754927	0.982559207540429	0.98076488346794
"cg26338791_TC11"	0.0138753159626864	0.953244410164863	0.94141389028727	0.0134775857796994	0.0133391375263341	0.900004314551959	0.0114697330612767	0.961193798918643	0.0107920799440708	0.960650622315069	0.65498131985804	0.0480259122836382	0.0138120717559471	0.900339111667885	0.0162449382524257	0.970242088942983
"cg12470625_TC11"	0.0276696965111059	0.827442494567323	0.977391048407861	0.0524695140525036	0.0216764001843016	0.96765045463878	0.0201735303703369	0.752902645455637	0.0216346039375363	0.906129804270758	0.971833151389142	0.0202757544102567	0.0230659317185424	0.972024269238605	0.0253780309953654	0.968336641985196
"cg19083459_BC11"	0.142603989733881	0.936827193730434	0.967323192056293	0.0316427656508118	0.0289818299179294	0.939031497915113	0.0322411226518318	0.935825120756895	0.0362310101503673	0.947883230693933	0.938607356077541	0.025527518867475	0.0429161264289913	0.935212608363906	0.0424076619194342	0.95707561242078
"cg10882304_TC11"	0.97492296651647	0.0326876220257754	0.977347730981887	0.0311141844425438	0.0250372940733717	0.866619354450397	0.975267219099375	0.0317875890889762	0.972557579323807	0.0487860756044491	0.884143301108397	0.0221469718681799	0.0807479328185186	0.836847517272509	0.975805340922605	0.0341381241341964
"cg13146184_BC21"	0.93954721566758	0.92572312800542	0.0214665641902605	0.0414942317403269	0.025199803573419	0.0186366271229789	0.893534112420097	0.909107755855471	0.919225172174645	0.928838815017192	0.0177061394368013	0.0276945306638363	0.0328955224273436	0.0195244687450547	0.932344617253815	0.941075055076544
"cg15909933_TC11"	0.0417859121412227	0.945101976551922	0.953048795590365	0.0282688737476152	0.0260723316246647	0.907471538672675	0.0305141764312283	0.950471275970618	0.0355508538482224	0.948427843506198	0.862089636637238	0.0266587284020409	0.0313495498251431	0.91818839666942	0.0481298771593148	0.961573562748727
"cg21074827_BC11"	0.0228835446345342	0.936610597278433	0.975695861396446	0.110587810226649	0.0228666516202216	0.925910195652534	0.022234329020736	0.931536878423687	0.0233930910608457	0.963929777961578	0.930037624448979	0.0642793815107615	0.112781333455195	0.935068766525168	0.0227470809081015	0.973898900606341
"cg08296831_TC11"	0.108304603212448	0.958206652258506	0.969792046690433	0.0210559093321562	0.0183135556206554	0.934626606743786	0.0429956355120554	0.953106966282716	0.040413846653633	0.964090256629163	0.936120859975356	0.0194116999513723	0.0232404847138209	0.898871745417878	0.14901046511387	0.971128156821408
"cg23668184_BC11"	0.968586276497438	0.0159466756945785	0.974202659558009	0.117064355378211	0.0611588718544821	0.957476945930984	0.955243579021285	0.0150042630049099	0.962386676420928	0.0167244377967518	0.927512454705438	0.0663407628977185	0.204298505210204	0.948975721948097	0.967274161922098	0.0158392338952953
"cg06659727_TC11"	0.0205449161504061	0.956040290377226	0.968173909155473	0.122533502800738	0.0114994466977519	0.960539603376322	0.0131075194144209	0.931307405317523	0.0146604128166793	0.957413398955555	0.907786507081948	0.0677114456931641	0.149415012631527	0.929883864938968	0.0236748593568549	0.970442373047771
"cg20631014_TC11"	0.0510700618988071	0.941449904983886	0.964502662835282	0.0129997167885494	0.0135933916154756	0.858493865825859	0.0206274193259589	0.958458288926711	0.0152096541371092	0.962892531102696	0.835497686641668	0.0293845858074053	0.114166002817136	0.943735019836558	0.0185260167266476	0.965384982998057
"cg07067171_TC11"	0.0393394976236587	0.964579827941693	0.971287742253202	0.0676088892797622	0.0249549434259104	0.957550379185023	0.0292499098387874	0.943173539841904	0.0214005498585677	0.960100193701636	0.888758522655603	0.0576436327756653	0.103235748507991	0.915198981905392	0.0562700960801603	0.971089057958104
"cg04387796_BC21"	0.932644014897916	0.916842282981632	0.0246253410630646	0.0236904343092858	0.0241102180298582	0.014743342136146	0.914729763538859	0.913158677700289	0.910780124985234	0.9113846743429	0.0145584575248844	0.0249408098192897	0.0269209327291909	0.0212101430121395	0.933303081537191	0.925569576039245
"cg11698750_TC11"	0.0156718603546816	0.95263748880974	0.972722659482431	0.139621113330898	0.0673995579028138	0.967882045966198	0.0163388689358438	0.966192221608584	0.0148966362304841	0.970799383844606	0.954253498553462	0.0854935124939618	0.232318240575041	0.961344096236658	0.0147543907394082	0.976206766092542
"cg03499808_TC11"	0.0243460400475042	0.970963904707116	0.976654403865233	0.150691830968639	0.0950279971336677	0.968805621850295	0.0253482917552766	0.962586906123019	0.0171838311586584	0.975482776335231	0.960223914847184	0.0703949179527945	0.214645773263208	0.972376445447004	0.0262139891607294	0.97975288449835
"cg23153556_BC21"	0.939728501308745	0.93347559364158	0.0262297126942212	0.0440038662616514	0.0245510557045128	0.0258115814532025	0.923693182358234	0.901430316579264	0.939599699140599	0.926835665476274	0.0176627336275298	0.0463031847373246	0.0570054431872964	0.0188093163505217	0.941896182357803	0.934232415312691
"cg25644243_TC11"	0.0703010531619449	0.937220561630585	0.981132894984832	0.0171196096725551	0.0100784131063119	0.92990022093875	0.0164849582923416	0.892827458328784	0.0362962755169453	0.932630797579396	0.861797567299255	0.012053858641462	0.0130179140997292	0.920332252181208	0.100410541101723	0.98099830069529
"cg13873511_TC11"	0.0135703961907031	0.974522576088069	0.964371771399867	0.0267111528684335	0.0232379567534759	0.806020020443956	0.0134401953219007	0.970496953843613	0.0146799521311523	0.97008967323929	0.677329852816534	0.0326512470271814	0.0207720071782431	0.908465215770471	0.0145772482328242	0.976578908827637
"cg16512615_BC11"	0.0157752001378063	0.952938920190283	0.968130866680406	0.0140141853003089	0.0121086319930828	0.723650115316275	0.0133706541613826	0.963747225359163	0.0123840302144447	0.961284369622996	0.748102142224841	0.0124917437861271	0.0142585987184624	0.925338218834752	0.0162075273031505	0.96620388771721
"cg04481865_BC11"	0.0693922320749044	0.942453376601778	0.973566483929864	0.0358223325636869	0.0521183222332462	0.942812269103377	0.0870386358727345	0.952196717248647	0.0526490406997526	0.942559296950113	0.956515569524152	0.0407285454279008	0.0352054066471567	0.956617528220173	0.0901267374468141	0.973451861393447
"cg22821947_BC11"	0.947418828115269	0.0243611838648384	0.973953890419473	0.0748696060521604	0.0326549888927304	0.885027642518144	0.902913861172899	0.0236438663906524	0.922954909200782	0.0382931482549473	0.965329256497614	0.0326452192560172	0.0677715705050686	0.957563116337982	0.94552765352288	0.0349209427580457
"cg11505338_BC11"	0.0157182367422811	0.788730799137302	0.974809059544985	0.017254124836782	0.0169963216046089	0.922173952753384	0.0129098140889347	0.821519602017157	0.0145488823068595	0.891341503434212	0.963962935594293	0.0166053393136626	0.0497234767286669	0.968711973947498	0.0188799771715367	0.96948889379945
"cg05663341_TC11"	0.0443016615231273	0.946238289513617	0.954505107558825	0.0408216336090354	0.0313361522503427	0.934571920782466	0.0340181342947197	0.93694828204205	0.0334291902099768	0.955811263756879	0.907440691205913	0.049791938366271	0.0854928049813539	0.942829857839485	0.0464288817058442	0.963186778195304
"cg23593167_BC11"	0.0144885904095912	0.863900786998992	0.958385704714787	0.0256512575359439	0.0148243728690141	0.882179149674696	0.013532221294326	0.891788345176756	0.0138544678117882	0.931487148207231	0.930200037344615	0.0236858154880629	0.0415664763581281	0.914908949473342	0.0189555404622343	0.963095510372524
"cg18733255_TC11"	0.0237795717555706	0.972225268887358	0.981349462552759	0.138828576953684	0.0303318713498025	0.896126553255444	0.0173795422253494	0.965819755587624	0.0159042702696862	0.971518692504119	0.925183241286507	0.0823174319840204	0.157913632146985	0.96705361029653	0.0450849251359047	0.979945752793933
"cg19865133_BC11"	0.0143780045886222	0.909465170644289	0.964687407966005	0.0235124064585972	0.0150223087948507	0.92112090060021	0.0115422344591267	0.909821849963599	0.00957594531182209	0.935217810029005	0.715753584870891	0.0127021373257161	0.0168049990278907	0.930380885968573	0.0186664059208217	0.964984971124442
"cg12372420_BC21"	0.944159548703683	0.929732428775327	0.0397231313670578	0.0350900521541243	0.0486880144139644	0.0359336653359853	0.9333598043386	0.929800296297904	0.943798420111554	0.915573454729771	0.0301441109579857	0.0396735230563579	0.0505950634975515	0.0326011146570469	0.944640667328923	0.949433643415682
"cg19091756_TC11"	0.0472589686608093	0.97308479878605	0.978559232383228	0.0700428312013734	0.0251061132673318	0.852603416607929	0.0308891168843489	0.969748275542187	0.0338410673217997	0.972771337945188	0.895052937305641	0.0497040363987444	0.0687352419982105	0.900038463819114	0.0394136187110869	0.980369223591161
"cg26902216_BC11"	0.0634401230932853	0.93325925110767	0.971699378444923	0.101052387261595	0.0213179498526109	0.897976123849794	0.0201349062617739	0.929677817843096	0.0200635182173274	0.946457141748484	0.930765753195149	0.0298588000660334	0.0512216840107209	0.920282137256121	0.0221813966809599	0.966460514735584
"cg04628434_BC11"	0.01830222030173	0.927540489635944	0.979576827441854	0.0270070806680949	0.0185364843591738	0.881570087007003	0.022332930665858	0.883139070264064	0.0201608250544351	0.940744894198836	0.90242124972532	0.0354708063492116	0.0260215784734411	0.870232313522134	0.0274513680217936	0.974197362478458
"cg02661879_BC11"	0.0814917597178969	0.958786979430038	0.965384141756421	0.0104925683632679	0.0124771480130473	0.935260248940233	0.0178479165811302	0.962222377523601	0.0227448324446401	0.964574719769867	0.687997156477078	0.0201176702014884	0.0142195445053944	0.892471637723627	0.0537059104270654	0.967429845297752
"cg22028181_BC11"	0.0524021604452456	0.851314220028555	0.982344054413424	0.0524944250896492	0.0210967543073521	0.898509071811387	0.0243874262854276	0.894680389581001	0.0201020847540287	0.924424475819945	0.950021124589623	0.0356732942258495	0.0442483915046294	0.957945673561211	0.0259601602451882	0.977350682690804
"cg05956608_BC21"	0.934171893068766	0.912674231840424	0.0336929914710517	0.042148516133436	0.0303991131878494	0.0193247028888452	0.919406726265964	0.920303494533157	0.940728608608051	0.924255951744919	0.025945781639995	0.039148666645268	0.0581521970150166	0.0226913098237032	0.940047685874516	0.95482000492666
"cg00257704_BC11"	0.0671586763407547	0.95285245630545	0.964760217391239	0.0331759679513778	0.0288430479149738	0.826781951289925	0.038172156450572	0.95587347134673	0.0372496458140714	0.961148777092403	0.918496134131971	0.0337835210657075	0.0399105991124966	0.939000630464849	0.0493243056266381	0.968010485158691
"cg03716999_BC11"	0.0613514134094273	0.964827903088081	0.974507951961711	0.0720769083995338	0.0232463135499671	0.936022158438868	0.0189295163665136	0.967892116400914	0.0142546377506864	0.967894353123418	0.922622008900619	0.04803501720984	0.121145668610018	0.873490386023889	0.0605305914345226	0.970156589388717
"cg03106245_BC21"	0.922475084288701	0.942992779321595	0.033003909751722	0.042664970855598	0.0327588963265259	0.0240546860463904	0.917640625779798	0.922113085558203	0.927821156095827	0.936662300425303	0.0205585530179339	0.0495200701693439	0.0571004324310638	0.0190629957223175	0.938854990971469	0.94375761759857
"cg10137084_TC11"	0.0171285465505858	0.890982010383157	0.970170442276224	0.0335023983841723	0.0113282539910216	0.91979605568972	0.0137446941672034	0.839807775256081	0.00928281776753256	0.915861155379948	0.836124977020692	0.0313498582633791	0.0188257660971442	0.960167191999331	0.0178318092905526	0.971311795541413
"cg07549406_BC11"	0.0403711249666773	0.961348077489265	0.97193972811701	0.10582628259139	0.0233887879165842	0.901626803146255	0.0290145255101771	0.933926760352176	0.0345546052925966	0.959880072143408	0.919283420946451	0.0338052813910256	0.0548283313712011	0.906601784413231	0.0435197400878092	0.973462035917052
"cg06598332_BC11"	0.0241737786802073	0.918196830199781	0.955077426038599	0.0231552247738371	0.0232255211881484	0.926981234373497	0.0202305322900546	0.90028962802301	0.0194524555304715	0.942051925779456	0.892331075099892	0.0217983748131447	0.0255905867033678	0.863805460191035	0.0222234682193877	0.94790147120089
"cg08946575_TC11"	0.0298573638835292	0.934426316820675	0.975519608480409	0.0827894335123107	0.0434690836967439	0.969416002189375	0.0163665079111769	0.941414310257325	0.0120961107496284	0.970071501480588	0.872236202733198	0.0280650221673348	0.107863776846881	0.891390939228061	0.0593692744747537	0.977505551778911
"cg01489441_TC11"	0.973767566672322	0.882877223101622	0.101495859702653	0.0440215894738554	0.0250802965074737	0.0697982541452907	0.964537092114891	0.932913541543668	0.970503894614753	0.934437452762765	0.0471794662959473	0.0458972898599203	0.0311177577487912	0.0799851846741577	0.972222600501611	0.973248211259967
"cg17815538_BC11"	0.10867823890272	0.883106608772057	0.980740574782808	0.0167025217544607	0.0124279570418872	0.948116531621177	0.021939567935502	0.947834950387144	0.027583837263647	0.934360702439288	0.833158472280693	0.0289104519078076	0.0347387259560038	0.974027159565628	0.0891563975530354	0.980446803085775
"cg07039423_BC11"	0.0566016608866102	0.912654058624291	0.964440112779856	0.058577497663701	0.0331085867260324	0.937641271074621	0.0274476948107338	0.913642510310969	0.0348467328994439	0.934160034719227	0.946578544241225	0.038145200531774	0.0703335671995215	0.952676347227275	0.0426729141309435	0.967709014813624
"cg03221914_TC21"	0.936312608310574	0.927151558361901	0.0583100377334852	0.0201106459607206	0.0189105038243969	0.0548129526875325	0.930854418604306	0.932887769973847	0.93153773007385	0.938958741206716	0.0579730173531879	0.0204859915823798	0.0295754013757409	0.05706932381053	0.94727621702479	0.942043193118684
"cg17269277_BC11"	0.0428805788978553	0.94345402613783	0.959920420252249	0.0482598519204894	0.0310442482479426	0.932028705936575	0.0267626576436984	0.940142718235626	0.0347238778316931	0.955809488403161	0.852229101897501	0.0353672178168287	0.0448010667266987	0.914816673448874	0.0381233832458581	0.965300861814665
"cg18258830_TC21"	0.948195338235305	0.911627256744521	0.0407906577392607	0.0382688369465257	0.0322991582046521	0.0387922463423195	0.924973380814031	0.917474508390609	0.934299904919749	0.934408357989927	0.0400111768109978	0.0261430135161871	0.0389744551224176	0.0320600895450087	0.943627934329253	0.943626013745344
"cg04460984_TC11"	0.131532110343194	0.936493822919033	0.97900586360252	0.0384300927080884	0.0207019467644413	0.961957043477303	0.0214576726582503	0.951736551412093	0.0715957941806822	0.954458169256913	0.900329264570457	0.0430927432962262	0.020508268877145	0.904237978223018	0.0681340452504187	0.98077075595812
"cg03740978_TC11"	0.028792280560542	0.937637312400486	0.965352407387537	0.0489167791545876	0.0198369030536328	0.869564631197521	0.0170640973415435	0.954620182133829	0.0172757589416697	0.956524533766702	0.811325795177389	0.0359838011257481	0.0601881449558788	0.945377463109111	0.0305805122524628	0.964187996148495
"cg12479674_TC11"	0.886932511102575	0.941837117849686	0.0125475459305555	0.0154576260001902	0.0130396085474491	0.0143759734428849	0.78375648971585	0.97310145817561	0.830160749207542	0.966446063876187	0.0120828634963165	0.0130664276523859	0.0181890190973814	0.0137129138719179	0.887618592615428	0.974704310035644
"cg07372602_BC11"	0.02797016496599	0.936033316613995	0.961927806706547	0.0506516368077434	0.0320362225787748	0.939498718939704	0.0264859316881045	0.922534863650138	0.0270259371994053	0.952979886489156	0.91641419636682	0.0276606415102996	0.169965393428805	0.940872352815087	0.0241972188719573	0.965706723848873
"cg23853926_BC11"	0.016741489963712	0.86828825922333	0.977071374007056	0.0310207729885953	0.0144667235353683	0.905645298373394	0.0151397754933152	0.862587158889392	0.0160109849963896	0.911050952459322	0.935316754161326	0.028227420494883	0.0505917479006973	0.909928181329103	0.0126493610517253	0.971391781679457
"cg17555515_TC21"	0.957103121026868	0.935041167454011	0.0415229300563667	0.0750991081270879	0.0410454308990787	0.030289094958561	0.938170753700376	0.889614588440997	0.956030888424891	0.938308835606477	0.0415802101258983	0.0394740992479271	0.0520432157096953	0.0285499689430601	0.951449015165877	0.949507133985965
"cg26636193_TC11"	0.0228714488636141	0.957700083102962	0.971124864747081	0.107227070069343	0.0644741775204841	0.965904535284415	0.0196428776721809	0.949240409423755	0.0203539744142312	0.963858861358265	0.94812905094816	0.078028965052785	0.220768728192207	0.961379772127327	0.0221911171583795	0.970836558213593
"cg21386120_TC21"	0.932445459456629	0.916480404644545	0.0169357137357357	0.0338417889715568	0.0218287645301572	0.0161220633283299	0.890753450650416	0.918061157360269	0.904060499246066	0.922503518399777	0.0210781485471545	0.0325456736545264	0.042646331130224	0.0160689948549362	0.936350066688853	0.947698311694132
"cg01086940_BC21"	0.93726026504239	0.909159438830798	0.0261827561520218	0.0424745175716476	0.0258287602048708	0.0220757171857209	0.931608809210057	0.904403969719939	0.922376204284865	0.907086082534496	0.0208687961687067	0.0342490740735822	0.0393097379260707	0.019925778465745	0.944579554081392	0.942364119228614
"cg13720571_TC11"	0.0114838651931359	0.966071214158661	0.969911941866641	0.0144038310288661	0.00993626935775305	0.743396958016407	0.00910905173498215	0.961701908765595	0.00955096489404175	0.968026100238257	0.762495283007804	0.0103585516674254	0.00345832166930181	0.820456973055757	0.0110273455629388	0.975766174714078
"cg15603424_TC11"	0.198671237747731	0.975826481558316	0.979469602975939	0.0241656751815666	0.0210645126932992	0.975762537497166	0.0774815772906481	0.974560090527647	0.113952500119777	0.976714222120796	0.975010923868777	0.0189000951964541	0.0227989808543452	0.968145977296758	0.209055330217823	0.980176660835233
"cg07821427_BC11"	0.906066113414647	0.972522620091257	0.0399226350096491	0.0336043885626634	0.0283039758119965	0.0261778956710803	0.839950532538504	0.968099881537829	0.874709654889897	0.969460025634573	0.0260134389439081	0.0248843474019249	0.0305299651707596	0.0278038857976247	0.878875608891298	0.974141865715005
"cg04456155_TC11"	0.00870856396489919	0.955231590025114	0.927684103915431	0.0330472703123674	0.0224851849552832	0.957722702239604	0.013783559799883	0.967715555076588	0.00867745293836463	0.94532108051002	0.758896320629935	0.031873710269891	0.116950003519822	0.872084363385859	0.00846118597230628	0.977149650912688
"cg16611846_TC11"	0.0196343316942022	0.97391630228109	0.975664115489453	0.15183136719409	0.0792010267190503	0.96017119406872	0.0216113405577322	0.974806321093125	0.0178607038624342	0.978706231739393	0.947871024362995	0.0882739981940105	0.220776533066031	0.959142122539942	0.0249930883683923	0.978529255545074
"cg08354643_BC21"	0.927403746585228	0.917423170465284	0.0251667255202129	0.0345213690834162	0.0315599690878344	0.0209156075387805	0.914470788855331	0.902726434344196	0.920385848522732	0.935917420777215	0.0170331668028239	0.0330379241821641	0.0381039746376643	0.0203620463542502	0.929833075664222	0.940040772547856
"cg10140141_TC21"	0.936820636974181	0.914369427648921	0.0288479320192733	0.0333437071861791	0.0185671041501779	0.0204855786938513	0.932082920324033	0.91874459295287	0.920139970760918	0.909943356381875	0.0212330937521909	0.0488800446623088	0.041939495594447	0.030026003032496	0.932975318107218	0.944866508201522
"cg25480336_BC11"	0.12394730370831	0.893366277058876	0.979209612853173	0.0201142555689006	0.0230037964323655	0.943762225304606	0.0485430251841424	0.926750323730904	0.0493713624308348	0.92474769966849	0.959279666378789	0.0201099808722555	0.0359973133812325	0.978274931997086	0.116562477516062	0.977312149911321
"cg02156712_BC11"	0.0301840899331855	0.85080385327401	0.961177995755105	0.014205189582103	0.0173727001414177	0.951922388017545	0.027106490830284	0.84911100871926	0.0314455903045709	0.871697292616122	0.937085691657489	0.013835681578363	0.0174693856180028	0.951463027843154	0.0311911000296277	0.955508967159959
"cg09037630_TC21"	0.946207796106908	0.89992473404494	0.0219553873529684	0.0329773274999003	0.0282401982150375	0.0181670467085487	0.9431329244246	0.856600832620399	0.941243292981956	0.906772192800568	0.0232243443904795	0.0268980871519874	0.0378220119808898	0.0148343261721962	0.942909558771296	0.924897086784041
"cg27425996_TC11"	0.0148557942336014	0.950232325360091	0.936753543568717	0.0368740658582325	0.0240375580456348	0.881297518588508	0.0143785107727559	0.94192389476434	0.013881995895281	0.953277101408654	0.837931905136384	0.0217265470620582	0.0315983461449084	0.851727857822965	0.0135503047352793	0.962915599553414
"cg01963134_TC11"	0.0354748945299685	0.941725444201731	0.971681123394789	0.072885698925926	0.0321715029353655	0.900786049664321	0.0323005383292517	0.963435177448224	0.0370342837652885	0.948762088711732	0.962820603682258	0.0643675030076684	0.151414600613146	0.956232121290882	0.0440786369105706	0.972217609329018
"cg01052805_TC11"	0.0484044498352965	0.954853289596437	0.955203493681978	0.0604158105047737	0.0508564304090903	0.931009862073953	0.0321537630179812	0.960707232197453	0.0350570300553197	0.958859414430735	0.900685331530195	0.043587951194475	0.0764903126677448	0.928238064013035	0.0479114099630884	0.964437469257164
"cg09022607_BC11"	0.0677087183161858	0.976298744219012	0.977991808947814	0.125322558997914	0.0589678122701018	0.971582845588329	0.026451430534149	0.975810894166506	0.0244117983096458	0.976615293616122	0.96091363398973	0.100585204343812	0.188619623581771	0.968107212783893	0.0548835300080928	0.979624074549355
"cg04391356_BC11"	0.0592016403790213	0.939260159538035	0.964381961923379	0.0545586586033214	0.0291637944085904	0.935539868409309	0.0266222675647286	0.933249687803767	0.0369402227782507	0.949823473502359	0.871424022309791	0.0314630841861081	0.0549265982896901	0.941548959420444	0.0492408380719115	0.96315804136063
"cg25594899_TC11"	0.0167168181733365	0.814761487189631	0.968507862161549	0.020508813224868	0.0172550667482573	0.918767789692843	0.0158625185651733	0.91909920333813	0.0158797708233974	0.933680879432883	0.924859160536293	0.033201840854803	0.0207773516072929	0.877321859941054	0.0238778698089612	0.952475700797293
"cg22147084_TC11"	0.00888087633536422	0.887275451148331	0.977114049003066	0.100821363682758	0.0228691400108661	0.910682444882671	0.0112263024746827	0.837229724526754	0.00954048446995157	0.926594432647997	0.957553111547791	0.0324475226588691	0.111696672470745	0.96167359409026	0.00860305554643355	0.978004958342305
"cg14097513_BC21"	0.934749016380625	0.911331160046836	0.0254623777555875	0.0560659987618963	0.0315587704195426	0.0182995299949362	0.934788435517361	0.904572446314382	0.939507732240222	0.921385260939706	0.0195145584037597	0.0381897129762616	0.0517496177425427	0.0260115638748568	0.941537267192741	0.938862567829719
"cg00292986_BC11"	0.0150212904436705	0.944387947645785	0.982487504927276	0.0702045260960793	0.0519544244840459	0.913030499940746	0.0145098087552685	0.903589500329288	0.0162541962625954	0.952863160946257	0.913083503790533	0.0407273709492262	0.146754990090855	0.919225977720228	0.0152730242435311	0.980744658174665
"cg25490145_BC11"	0.980383406526964	0.0183927793709971	0.981194972385914	0.183241981815865	0.0941319815083134	0.978924843274006	0.981225915773923	0.0162358586782313	0.979894746863312	0.0182077925021221	0.979164787099107	0.113924881608658	0.305123220171684	0.98134188869652	0.982429178306808	0.0185504089122678
"cg21990524_TC21"	0.945209883710356	0.929800677957665	0.0302516881132954	0.0553668348697649	0.0425922015687434	0.0253788149694956	0.926934769899378	0.925147366283324	0.927775906512376	0.936080888139796	0.0327310279359793	0.0378505711151675	0.0671740041038662	0.0259675418443251	0.938679485937329	0.947337946712152
"cg22500428_BC11"	0.921478055522	0.0192055987409883	0.974905842549957	0.0237618177993278	0.025093362431741	0.95137364572343	0.81356353359258	0.0213276412937739	0.863037432604015	0.0305145041417708	0.963873654338502	0.0224503869682857	0.0272093505937683	0.955578565358055	0.888721020226716	0.0272179520747784
"cg13234063_TC11"	0.015475149409208	0.977764029135989	0.975290925430617	0.0696127944835921	0.0219833322473498	0.792920628503725	0.0149658039571415	0.965451897351738	0.015996087934576	0.977015812198707	0.857162914578416	0.0208873596953816	0.037311513724529	0.784297458934948	0.0152895184308605	0.979699623635443
"cg07733446_TC11"	0.038969097400659	0.951501158049544	0.963500527073368	0.0437296384095345	0.0237742911138419	0.912383826413587	0.0195531450502403	0.938686184708985	0.0250760012586852	0.93511945970096	0.937497015515825	0.0630014090678113	0.149771118297762	0.953118240382944	0.0459222986667872	0.960521236764432
"cg12822074_TC11"	0.0304269828811787	0.947999395467278	0.955178011865951	0.0248931377795418	0.0215516650743582	0.877966960668202	0.0250900998336942	0.923163237669002	0.0271013099360003	0.954479385372524	0.832222095971232	0.022637818145312	0.0342687655960064	0.901801542270217	0.0302534343497717	0.964944271370593
"cg13042252_BC21"	0.0241288089724263	0.933472004074615	0.92875149037095	0.0426218648930244	0.0334917482613411	0.928698217163975	0.0301047316443716	0.928946662787721	0.0178280092759622	0.941243137669309	0.867245825130952	0.0503047444106405	0.0367036713805996	0.933260412126974	0.0223003768459013	0.948363712902455
"cg24447438_BC11"	0.0357651303456283	0.954781889344813	0.961627564911444	0.0360517079896104	0.0233463713097968	0.888858379508746	0.0267151799843719	0.943635926542301	0.0264960497816105	0.956642826677754	0.741453134761767	0.0251231118484739	0.0272928961419821	0.931446984221662	0.0302931056663486	0.965774648574758
"cg05628107_BC11"	0.0528176332957039	0.884778810120225	0.95954159980729	0.0515264738051764	0.0326117090009641	0.936038354609508	0.0358011794120559	0.939975377148648	0.0409681324334697	0.935737462244991	0.939828527011104	0.0315972864837003	0.0455804831205435	0.9287362267448	0.0422078469134657	0.961364587555179
"cg23766591_TC11"	0.974688883618289	0.0597996187656451	0.974513503584261	0.0707769496938836	0.044245619319342	0.963171519634731	0.966272230567978	0.0529060327665361	0.971998580393391	0.110125000254772	0.963453699222154	0.038066403923444	0.0841765855707502	0.965691752953231	0.97156185789614	0.144936665425805
"cg24119276_BC21"	0.941304959855792	0.92793327450451	0.0158136784050341	0.0642994750584348	0.0373519894172188	0.018719943198536	0.927678847383061	0.90035434290726	0.92961414887828	0.922179959543985	0.0166374564279313	0.0439207652746093	0.0562329975373335	0.0138964901456358	0.931464995284855	0.938775754722831
"cg13892750_TC11"	0.0581029456778565	0.935361935280334	0.951902873603467	0.0302391085405466	0.0290907681632733	0.891051430087655	0.0273608504713423	0.940663291401575	0.0341232247965156	0.947360730797075	0.882012243460008	0.0241525257804166	0.0345149127497283	0.899264011081031	0.0270277921691254	0.964634209253088
"cg08003353_TC12"	0.0683030825932261	0.967755282565443	0.969836278245505	0.110075659069408	0.0332359202024844	0.960213249578966	0.0332222748419779	0.95681687955359	0.0446559966747634	0.965862235618485	0.952922943682982	0.0709164772056358	0.137114775951855	0.961208014319918	0.0643115528898889	0.972120389255273
"cg06723863_TC11"	0.0211953646326132	0.961122697853533	0.965018176273862	0.0944219032010347	0.033514593127461	0.929015365961207	0.0156203863606806	0.958757025099683	0.0229807170169774	0.962267094102958	0.908949927651086	0.0697240334139177	0.131894029555689	0.949224297511669	0.0775813803936584	0.970953590716502
"cg11893951_TC11"	0.0394013469236106	0.975807338303637	0.976726420653184	0.104151635696598	0.0527379883005399	0.964480969899399	0.0214741042673595	0.968618217747614	0.0249519206666342	0.972285242946622	0.96570727839987	0.0796761654838554	0.295248732607657	0.967245062720537	0.0575513554416361	0.976247182297975
"cg19405555_BC21"	0.0459093414482574	0.929749788711948	0.943901026109277	0.0254715665942917	0.0216222842761855	0.935732612717453	0.0463494850460663	0.928078721012263	0.0300734426642396	0.935115938626859	0.927925897054412	0.0276990382674802	0.0409161513087914	0.919859709533507	0.0785512376237121	0.947535460321125
"cg13969001_TC11"	0.193109447843265	0.901084895925513	0.979072619879918	0.0280434324707453	0.0157476260027039	0.973577923083531	0.0491826510711028	0.935147057301418	0.101383468597896	0.958261082995909	0.978057786657537	0.0240559666579868	0.0217859045654667	0.972570060954733	0.118265741822632	0.970873763188852
"cg25230074_TC11"	0.0259576714217275	0.944679274121472	0.950730294824069	0.0688301853325755	0.0292152429674763	0.925818902727698	0.0272809019662455	0.96312140341431	0.0261463988660113	0.952047244492454	0.925109229193951	0.0553249834527391	0.145482747688663	0.912082083658207	0.0255407899661418	0.967149971723917
"cg14771954_BC11"	0.11278474741594	0.975147933422059	0.977093811669414	0.144120327019598	0.0366333979299133	0.975179815681732	0.0199788341707542	0.963887138678686	0.0605824613522381	0.973866491400165	0.957208592031087	0.0455026128120485	0.14645368927107	0.935933936727906	0.0377573032023125	0.976949373735138
