"Row.names"	"annotation"	"SYMBOL"	"start"	"end"	"206891110001_R01C01"	"206891110001_R03C01"	"206891110001_R07C01"	"206891110001_R08C01"	"206891110002_R02C01"	"206891110002_R04C01"	"206891110002_R06C01"	"206891110002_R08C01"	"206891110004_R01C01"	"206891110004_R03C01"	"206891110004_R07C01"	"206891110004_R08C01"	"206891110005_R02C01"	"206891110005_R04C01"	"206891110005_R06C01"	"206891110005_R08C01"
"86"	"cg02580763_TC21"	"Promoter (2-3kb)"	"PCDHGA5"	141366325	141366326	0.634450862895429	0.850705263351829	0.889620145531696	0.851343951482746	0.833093028913973	0.884563115501485	0.597855237801693	0.876909331787043	0.564024124629389	0.872948607823406	0.824644217679518	0.85704630714062	0.827977399175873	0.87231765165072	0.6446109942504	0.91407049523762
"148"	"cg04773864_BC21"	"Promoter (<=1kb)"	"PCDHGA5"	141365196	141365197	0.49004785549545	0.465424954005455	0.770395201743774	0.772545707085235	0.561968624182756	0.638671879818588	0.309736471513384	0.374444726426919	0.257141773597141	0.622762525402235	0.616088505034849	0.744108049887403	0.71456580183911	0.6359630151856	0.291546420071356	0.629466730126817
"183"	"cg06575035_TC21"	"Promoter (<=1kb)"	"PCDHGA5"	141364882	141364883	0.436201576834629	0.542439709252978	0.949134304401347	0.724482473698101	0.741737055852662	0.92204465607488	0.30599690537003	0.539694232475524	0.341378159619814	0.63366532031829	0.897180130429103	0.711719231732153	0.81521356463219	0.945335072918565	0.333130356379783	0.650720535663927
"211"	"cg07520649_TC21"	"Promoter (<=1kb)"	"PCDHGA5"	141364008	141364009	0.234391594679005	0.637795318574651	0.502205874245108	0.285583797397483	0.265291692034441	0.548932338209057	0.193184829410334	0.590772640964112	0.184914132344143	0.646165705428758	0.409228594632532	0.297639735587452	0.262014559126272	0.508571917363824	0.221638692896596	0.772788377007347
"221"	"cg07804076_TC21"	"Promoter (1-2kb)"	"PCDHGA5"	141362163	141362164	0.665434195295108	0.240156419963888	0.930743747382814	0.607928254257844	0.591924086843654	0.906721537584445	0.58847906960463	0.219923253127947	0.614170007658764	0.292746690610773	0.876075177371357	0.584438832536474	0.661912237414528	0.90892002525725	0.679939679789818	0.282192069689132
"226"	"cg07870307_TC11"	"Promoter (<=1kb)"	"PCDHGA5"	141364213	141364214	0.112200143896811	0.682336260556169	0.499069673783016	0.199098687845221	0.139871477446716	0.549114318721466	0.0812746252657989	0.766759797804748	0.0867074657242914	0.799231185748391	0.570660381542081	0.302676358131705	0.33963418527611	0.506233098940874	0.122108501845588	0.80333076679244
"230"	"cg08067695_BC21"	"Promoter (<=1kb)"	"PCDHGA5"	141364224	141364225	0.220596265589649	0.60802126558543	0.530114087533172	0.258783002121748	0.152727439147203	0.648869560265928	0.162162674190056	0.513502798698973	0.208499375684889	0.679792178326598	0.502852905182365	0.210757645333993	0.329035863882461	0.50697485305625	0.219451183336238	0.689384028592217
"385"	"cg13307880_TC21"	"Promoter (<=1kb)"	"PCDHGA5"	141364800	141364801	0.91459782870249	0.924940455096224	0.911130715636215	0.134232934206826	0.106998522421587	0.894102851877746	0.894398155593672	0.89873833801286	0.920170058311534	0.919953057899635	0.876924522888223	0.12575072661809	0.16032153549865	0.900061880701035	0.916867926905761	0.936827577981532
"427"	"cg14738170_BC21"	"Promoter (<=1kb)"	"PCDHGA5"	141364262	141364263	0.195976317900078	0.844328740458386	0.916065812991191	0.583814055144987	0.517755259999178	0.896277688433543	0.0882609557920567	0.829397449731503	0.119300954205991	0.843185436986117	0.89766977321585	0.537160305701413	0.581763072935583	0.904671539155205	0.138113920271513	0.884101567971469
"449"	"cg15829642_TC11"	"Promoter (1-2kb)"	"PCDHGA5"	141365416	141365417	0.906078510386439	0.819656882231623	0.795356798025183	0.919606170433868	0.867922079465954	0.783460545015887	0.681269629188939	0.7814108507251	0.860125172788827	0.899722487072718	0.796386060626337	0.91196966688124	0.939557290173618	0.747755660138506	0.904462705969634	0.911855387932648
"468"	"cg16435923_TC11"	"Promoter (<=1kb)"	"PCDHGA5"	141364588	141364589	0.769488746063794	0.829613743475953	0.979765346055743	0.635718308638653	0.575642347229451	0.973600847313013	0.668346693182891	0.801069225589745	0.686097578336946	0.878249987392993	0.883306381231924	0.603145772302168	0.641340253199383	0.862535167035386	0.770665583422983	0.959618891589229
"496"	"cg17451176_BC21"	"Promoter (<=1kb)"	"PCDHGA5"	141364241	141364242	0.14002868764447	0.82856520553813	0.827689780617145	0.246400564007448	0.138984917665981	0.804041231395156	0.0648039256078836	0.813176652918741	0.0738629382975747	0.855340469154245	0.792860682541307	0.201949132524066	0.254651739023311	0.792821252487421	0.123010176720874	0.860078261689064
"542"	"cg19192159_BC21"	"Promoter (<=1kb)"	"PCDHGA5"	141364231	141364232	0.0993734534355047	0.789436348850853	0.773704534176108	0.0708681585304116	0.0737221730761124	0.701560352137709	0.0854249596487056	0.707541053212847	0.0622558018156367	0.819043920667541	0.719531177599787	0.0762326994286097	0.0944234484228464	0.775283117173553	0.111340500831778	0.832064190251125
"551"	"cg19560781_BC21"	"Promoter (<=1kb)"	"PCDHGA5"	141363897	141363898	0.641812119129722	0.615722079554125	0.549726026175495	0.53790278611276	0.348853819263575	0.476808956006208	0.495853515579021	0.425984347628536	0.484148994934365	0.603326471489565	0.38057440984003	0.505500324965948	0.427905967937214	0.537559812643181	0.602826261804126	0.667891616557719
"559"	"cg19748485_TC11"	"Promoter (<=1kb)"	"PCDHGA5"	141364360	141364361	0.631387560942394	0.718720828439315	0.93415162437982	0.779192023607784	0.707023596281109	0.461275666560112	0.317714922779998	0.832401476082495	0.505708678375775	0.842227159486517	0.511649806626201	0.703073326869005	0.864731466072878	0.539422545159921	0.616241328089446	0.950161605868404
"1"	"cg00039176_TC21"	"Promoter (<=1kb)"	"PCDHGA6"	141373509	141373510	0.092362942690966	0.0888031454409792	0.459308787159855	0.129511101686037	0.132489111115433	0.315154518190699	0.0770341510485206	0.0887644179873204	0.085609098208948	0.109169701981976	0.240242275909878	0.110032728605127	0.129395439360156	0.416372564835418	0.104011846404767	0.128322148408693
"40"	"cg01357507_BC21"	"Promoter (<=1kb)"	"PCDHGA6"	141373820	141373821	0.111823825763963	0.523133205951316	0.783100125279953	0.129590660782476	0.145844611668393	0.736665752619486	0.154914872249665	0.39000132062724	0.132972151864962	0.512019498009966	0.710823414921093	0.188983894430991	0.174333989449305	0.798888452439734	0.167378817717094	0.577500425225208
"76"	"cg02421597_TC21"	"Promoter (<=1kb)"	"PCDHGA6"	141374281	141374282	0.657059896450604	0.820784060538898	0.917186813016189	0.391810662186181	0.345917374819407	0.867008962281523	0.582867830044024	0.77773349956133	0.577705997481792	0.829306728667335	0.80659454717517	0.38047590052355	0.41396701386804	0.866098442211499	0.665161722573756	0.882548132845447
"121"	"cg03835609_TC11"	"Promoter (<=1kb)"	"PCDHGA6"	141373851	141373852	0.127386416717361	0.108390438746291	0.600239766241388	0.225790320692051	0.164055313976055	0.624285384484305	0.0746152239405756	0.166536249931149	0.0961262851205495	0.489952514912558	0.437831733461523	0.163030848857686	0.203551192759294	0.516864946108266	0.142640178862195	0.764462338229655
"142"	"cg04637478_TC21"	"Promoter (<=1kb)"	"PCDHGA6"	141374088	141374089	0.558902525693945	0.464740210519991	0.941927559129539	0.406428145506735	0.395272840308999	0.908439999518779	0.449509455917326	0.440933126307161	0.500438537420799	0.526495853453627	0.919460105901793	0.463926594675329	0.496376408791538	0.938092589086971	0.556759983726518	0.566602913481987
"175"	"cg06222419_BC21"	"Promoter (<=1kb)"	"PCDHGA6"	141373924	141373925	0.204811993728376	0.80278548377814	0.810387864115855	0.136749710705065	0.186716207589857	0.648223009094197	0.111259377358222	0.792174586872384	0.133810321278571	0.845963835758874	0.682825749162848	0.134268094028295	0.182388188792528	0.720393959763762	0.257998252359464	0.872020957925223
"186"	"cg06757585_BC21"	"Promoter (<=1kb)"	"PCDHGA6"	141373964	141373965	0.41903664683462	0.774487219816371	0.739109921713186	0.777119090493939	0.72394653710208	0.693830652951042	0.477431573697637	0.764213641268198	0.377792080101466	0.793996490891638	0.652963600272369	0.763512018240195	0.790922400010821	0.724050450687688	0.502573644384383	0.796316672750496
"217"	"cg07717903_BC21"	"Promoter (<=1kb)"	"PCDHGA6"	141373969	141373970	0.769128665805274	0.836760216418478	0.774033926037846	0.875136451836425	0.835631904513969	0.782300244145328	0.664744184584078	0.760732658421291	0.667766715205211	0.81137705985478	0.789870797140583	0.84731253144793	0.860391682631437	0.792676568607992	0.792507979638752	0.817702691327245
"237"	"cg08616061_BC11"	"Promoter (<=1kb)"	"PCDHGA6"	141374003	141374004	0.74864494733637	0.946292272068463	0.956193291668774	0.96538658965065	0.955462897361763	0.933631172302816	0.457706624105497	0.944135550136991	0.653013880558425	0.965274424839464	0.922757460731567	0.959626938903718	0.964469146103425	0.938086550948636	0.672321527835271	0.961023489198682
"278"	"cg09066326_TC21"	"Promoter (<=1kb)"	"PCDHGA6"	141373848	141373849	0.131801627118511	0.638661770297077	0.808624101300121	0.178104024152442	0.177859356991807	0.753546515293801	0.144732469533346	0.559327885803428	0.1315889115141	0.630496462422544	0.756591107724399	0.192485288216191	0.190604384527431	0.793165537549103	0.136954857702165	0.687060987645736
"511"	"cg18054674_BC21"	"Promoter (<=1kb)"	"PCDHGA6"	141373975	141373976	0.624227541739342	0.794026784952232	0.787954926719178	0.852720325665155	0.769047286980297	0.768676288405853	0.522966605075381	0.745060352289622	0.561914711921277	0.848749835269394	0.715959071227929	0.848232667876817	0.850344872143054	0.805105708356155	0.674494473845625	0.836131626323691
"685"	"cg24633027_TC21"	"Promoter (<=1kb)"	"PCDHGA6"	141374747	141374748	0.931891948268837	0.921649902508034	0.914949509702052	0.939376428124893	0.920082289847084	0.89059304231991	0.909277289060651	0.918383106927403	0.924957008770094	0.927566874262751	0.840665314532648	0.925650042550369	0.932175578303668	0.899789947211301	0.939635068272676	0.940577538934796
"709"	"cg25408325_TC11"	"Promoter (1-2kb)"	"PCDHGA6"	141375962	141375963	0.890377763926284	0.902964794808426	0.979203760876863	0.8350849619683	0.762982079055827	0.806152434599625	0.785922340701279	0.899566304298222	0.873111277673956	0.941405417206883	0.964678154907832	0.76939850340626	0.888370083886642	0.867928684605234	0.889526345057274	0.977838907674518
"713"	"cg25564433_BC21"	"Promoter (<=1kb)"	"PCDHGA6"	141374884	141374885	0.545559875450076	0.859515950647276	0.820591396107811	0.834804146938787	0.828483110729394	0.784667371348313	0.390906825183087	0.835788142116436	0.417151681514631	0.881245439785125	0.754315190274355	0.828125055528466	0.874930429850308	0.807930008428277	0.514328683626718	0.868070215835829
"743"	"cg26843711_BC21"	"Promoter (<=1kb)"	"PCDHGA6"	141373882	141373883	0.243738550565838	0.594158400112301	0.755877453636035	0.26932640584624	0.186928628667471	0.694278902159282	0.20434316031877	0.494824965803799	0.150647618297852	0.630726893291984	0.669053391955398	0.195623219907726	0.234044026879054	0.702161527976181	0.243926585353116	0.597103340002021
"89"	"cg02722596_BC11"	"Promoter (<=1kb)"	"PCDHGA7"	141383390	141383391	0.717793484735442	0.862242271462506	0.894639374089093	0.904467984717082	0.897217659523197	0.856741447956286	0.164480735933954	0.858770339379011	0.477570126390721	0.898182829844997	0.805935396402778	0.906790178080763	0.941905467807892	0.823748137468535	0.561357950133336	0.928849980166388
"132"	"cg04160343_TC21"	"Promoter (1-2kb)"	"PCDHGA7"	141384133	141384134	0.377799399350194	0.0870340923232028	0.918158033012401	0.800072444992134	0.73948324998482	0.919417252202361	0.297567717986722	0.0545176172830869	0.308935389555768	0.0576375478801872	0.919334482359021	0.765905948402107	0.805075542357974	0.917487465669368	0.3906057602896	0.0714605584162256
"150"	"cg04806292_TC11"	"Promoter (<=1kb)"	"PCDHGA7"	141382835	141382836	0.307331896516493	0.943489611512759	0.941551301033611	0.855150272701412	0.66250736980493	0.907453550307319	0.0690101845918352	0.922667061336492	0.0752000883986524	0.949612300088326	0.882067064068241	0.772386415950095	0.871643929955565	0.897634416008463	0.290610053531418	0.961004651898569
"159"	"cg05516386_BC21"	"Promoter (<=1kb)"	"PCDHGA7"	141382406	141382407	0.278291705449592	0.244815505485929	0.226180316358412	0.213829041691586	0.218302864554486	0.172461710566591	0.3651944987344	0.188683648312415	0.377056969057734	0.324279313764269	0.164280081178581	0.208084783116165	0.232853804239467	0.157186349475808	0.33956758943202	0.265155370968572
"262"	"cg08627931_BC21"	"Promoter (<=1kb)"	"PCDHGA7"	141383303	141383304	0.363333701328053	0.914954695813505	0.933766695014338	0.207078268457482	0.202727439873231	0.931463920541202	0.312386209849624	0.896183681731273	0.313973339606148	0.927832623416765	0.890688910369172	0.196182123644295	0.253954613976105	0.925111155405968	0.341296923863905	0.932129769033752
"324"	"cg11210069_BC21"	"Promoter (1-2kb)"	"PCDHGA7"	141381692	141381693	0.121627741601917	0.10493292735904	0.575098142299641	0.500625053570276	0.209757685665152	0.522259432067746	0.100937409428579	0.122360685460727	0.113439722239298	0.106061355656723	0.471974148828508	0.324052847129023	0.391160647594768	0.539231609387526	0.114744230870319	0.183087743400617
"347"	"cg11907797_BC21"	"Promoter (<=1kb)"	"PCDHGA7"	141383558	141383559	0.441246786672054	0.924578403225962	0.948387491695611	0.27118798049947	0.227961201646675	0.926130903656592	0.398233545057231	0.918271829433287	0.365944444204216	0.927607045708436	0.9168132893908	0.175639801129932	0.282000443470992	0.932805278845732	0.477326446874313	0.947061793187258
"363"	"cg12459904_BC21"	"Promoter (<=1kb)"	"PCDHGA7"	141382748	141382749	0.32758213050263	0.907751770214963	0.9452105922696	0.541529616823222	0.47731100664799	0.924244684451209	0.276537702381688	0.912829305152938	0.279633929246787	0.929183926606358	0.918593432192187	0.534785737621769	0.606283220967606	0.927119304619828	0.336975298603745	0.943548575361056
"411"	"cg14223503_TC21"	"Promoter (1-2kb)"	"PCDHGA7"	141381416	141381417	0.125000273101414	0.116510139264915	0.439866681894494	0.350075054132607	0.24263626332025	0.441946623102171	0.111800773997372	0.152514073171159	0.1071774903348	0.136132044951943	0.314862257882769	0.247694485401144	0.278956400954294	0.499548848768709	0.15675577054383	0.208024823526146
"447"	"cg15732498_BC21"	"Promoter (<=1kb)"	"PCDHGA7"	141382665	141382666	0.734549592485267	0.780440834820739	0.719556805506898	0.748594180456676	0.716190937046492	0.665444581008351	0.52985149575503	0.797734972364527	0.56607117454462	0.80442166226176	0.619535554182456	0.72098182852603	0.771730751769686	0.728493039460585	0.614333637212972	0.821607410818722
"469"	"cg16505764_TC21"	"Promoter (<=1kb)"	"PCDHGA7"	141383687	141383688	0.74473861176132	0.471408966522328	0.900648492795548	0.915135294870881	0.918175291936574	0.901161749418514	0.746277866090437	0.54504093032072	0.692751809413398	0.606076414674738	0.884065487883038	0.897031485926987	0.927036095766588	0.8960471775934	0.770362638484522	0.615288059424611
"517"	"cg18164784_BC21"	"Promoter (<=1kb)"	"PCDHGA7"	141382662	141382663	0.689183579077505	0.896425449783164	0.884515327332673	0.683362910778525	0.638646979033216	0.846315510789213	0.587576415461748	0.889695348971892	0.556037494463488	0.905997822972399	0.85254101014929	0.672549700215507	0.735803606007123	0.856257140018696	0.695590921576118	0.914328050970188
"550"	"cg19527617_BC11"	"Promoter (2-3kb)"	"PCDHGA7"	141385181	141385182	0.796847883861039	0.844302563535442	0.969251606316227	0.430451836462006	0.34873802851574	0.714871320965197	0.684470350399911	0.904988744638957	0.726018476357207	0.912746081695667	0.694937362231709	0.374075139609281	0.429221233833181	0.788072909110549	0.791158932823326	0.970300079273025
"577"	"cg20320609_BC21"	"Promoter (<=1kb)"	"PCDHGA7"	141382170	141382171	0.18458670217663	0.235412866901328	0.461458934323415	0.260467894871938	0.220208605425508	0.355012036980312	0.142819043107557	0.237869125202549	0.15810146086347	0.248556182146121	0.303750064439858	0.222193212692407	0.245276032498622	0.322415834579592	0.192634559840437	0.282914134725176
"599"	"cg21908557_TC21"	"Promoter (<=1kb)"	"PCDHGA7"	141382738	141382739	0.195908559527916	0.792828129568846	0.930939800108529	0.378680140999727	0.316116888076959	0.896467732723954	0.16457342436947	0.747123085459409	0.167508913780428	0.813447479565187	0.914254596169508	0.367899539061757	0.438658226424986	0.878388423475433	0.23786159887003	0.883378902719266
"625"	"cg22861116_TC11"	"Promoter (<=1kb)"	"PCDHGA7"	141383015	141383016	0.408141257382597	0.928154894430511	0.968963329528253	0.34358253261991	0.174073931452264	0.92778085446973	0.1755261232249	0.935260108955828	0.313923624628337	0.945394959552178	0.959668422702099	0.217110635992419	0.488130654186169	0.949343812973992	0.355036241607651	0.966398676337909
"764"	"cg27665767_TC21"	"Promoter (2-3kb)"	"PCDHGA7"	141384918	141384919	0.413967053290702	0.523638782131398	0.925002905817324	0.716187350273343	0.687870034058493	0.844523168363646	0.382419940288944	0.572577884283568	0.393490997973167	0.580853758555551	0.862179241920904	0.682889997307511	0.768478514445668	0.866564015595691	0.426828246886263	0.64004569744038
"21"	"cg00758915_BC21"	"Promoter (1-2kb)"	"PCDHGA8"	141393972	141393973	0.150227687359015	0.363409657590542	0.638600561681204	0.511477024281355	0.486044385396986	0.660954391542028	0.0763245672690238	0.436933389663542	0.145858275966985	0.478565066054922	0.556542359573419	0.386290419096134	0.427478601477739	0.518266874109306	0.194611358138589	0.538425402398294
"85"	"cg02576239_BC21"	"Promoter (<=1kb)"	"PCDHGA8"	141392581	141392582	0.297835069347393	0.258208644082221	0.405353182413917	0.243172282924449	0.253073040326156	0.358587182993865	0.31061075317912	0.23972590850007	0.291707705377512	0.260734754614224	0.334324512175837	0.260647816162119	0.283208796861277	0.35541771324216	0.395636673081057	0.241627335269698
"303"	"cg10475970_TC21"	"Promoter (<=1kb)"	"PCDHGA8"	141392945	141392946	0.623421321429189	0.580323568954754	0.937713645983877	0.427180149218854	0.376870576758437	0.889764083748854	0.601999925123039	0.629384641817	0.560020111521706	0.646488117849337	0.860965603288357	0.377383786063203	0.475357667011267	0.892581461471383	0.662095333814937	0.716475499491119
"415"	"cg14458068_TC21"	"Promoter (<=1kb)"	"PCDHGA8"	141392689	141392690	0.521086924574139	0.808242239262783	0.729572420907926	0.860571493478852	0.819490618836353	0.37810052018137	0.392720518949721	0.767038269116887	0.405622587236646	0.827013258652706	0.539506379820059	0.86425308213633	0.878032222665484	0.439625762821131	0.585533056973273	0.822954963038915
"420"	"cg14566959_TC21"	"Promoter (<=1kb)"	"PCDHGA8"	141393114	141393115	0.893004046074171	0.931360458414383	0.931846806608559	0.907039863541353	0.885745796942409	0.923618690205624	0.892714943116107	0.939804475294314	0.876820533367288	0.937079660207337	0.919750333952099	0.900204138126004	0.916098795953526	0.920834888934724	0.917070851745094	0.949009781576863
"583"	"cg21117330_BC21"	"Promoter (<=1kb)"	"PCDHGA8"	141392719	141392720	0.865958219372258	0.885301147169809	0.857248322270987	0.908829699360632	0.907393311196454	0.841552695852465	0.854407022833457	0.87421706716347	0.829449029173593	0.890222821216721	0.818377278329216	0.880453612917841	0.906929293744897	0.865553215815969	0.880891602772479	0.906737492550516
"719"	"cg25869323_BC21"	"Promoter (<=1kb)"	"PCDHGA8"	141391691	141391692	0.124926018572173	0.061453266327936	0.12100848479555	0.0702753808812224	0.0771012692691495	0.112500404966981	0.0725281449393406	0.0699590824620987	0.104915143116115	0.106129741077513	0.0767854775642271	0.0695171067065306	0.133251306702778	0.117133720657399	0.125600915623786	0.0910571377933998
"727"	"cg26275431_TC21"	"Promoter (<=1kb)"	"PCDHGA8"	141393555	141393556	0.373098866018729	0.918927265652715	0.935386520964579	0.615973351738288	0.554392295295054	0.921574964495183	0.265616695564406	0.914070927880904	0.33726593816516	0.932242231084285	0.912408033487553	0.56000007396757	0.621367219375472	0.91958230124726	0.377842063286221	0.945484985848616
"733"	"cg26391702_TC11"	"Promoter (<=1kb)"	"PCDHGA8"	141389873	141389874	0.617251156344452	0.724129578110645	0.75554361641223	0.485654508877406	0.478448355561543	0.657892080908834	0.605530900987795	0.722644240980764	0.582914009586197	0.754534269593548	0.655789280457735	0.447294184148269	0.4826622580699	0.630966121430136	0.586217952133202	0.785478561679308
"741"	"cg26811372_BC21"	"Promoter (<=1kb)"	"PCDHGA8"	141392615	141392616	0.773203417842266	0.780396295898919	0.786663488764559	0.15741158929698	0.141247921817253	0.741203262260826	0.614081351607244	0.742436099031176	0.670922878780147	0.799828171597053	0.745597678419298	0.131576457361852	0.146311695655862	0.719685556585238	0.741745929926781	0.826876640623079
"758"	"cg27305357_TC21"	"Promoter (1-2kb)"	"PCDHGA8"	141394297	141394298	0.442064733819215	0.626561956003706	0.613249402014963	0.42227270671894	0.404430819169747	0.558364640665576	0.415300429785418	0.607900782248937	0.427255331645173	0.6461747591529	0.576372279561887	0.386502123914847	0.430266312170556	0.558951278892741	0.451249522357834	0.651264040726577
"762"	"cg27553119_TC21"	"Promoter (<=1kb)"	"PCDHGA8"	141389373	141389374	0.847169385868482	0.851488741582366	0.890066604106097	0.408084620217102	0.41374326798003	0.897258119495689	0.832542853760291	0.806853432765211	0.815192634235047	0.870703086353639	0.832890842925203	0.40542819138907	0.442392002256495	0.90168128607619	0.855676784748887	0.890154775622038
"2"	"cg00048743_BC21"	"Promoter (<=1kb)"	"PCDHGA9"	141402800	141402801	0.22275478058231	0.13306524792669	0.796185737832016	0.193846177410755	0.0907807763343411	0.744754389270215	0.122302815389204	0.190893780529046	0.160964478390044	0.149396458127268	0.724969451136061	0.156705096771141	0.118597820300898	0.728864029968746	0.147110901567059	0.304181167216882
"189"	"cg06776159_BC21"	"Promoter (1-2kb)"	"PCDHGA9"	141404080	141404081	0.810168825746636	0.87038162750558	0.843608646754727	0.873160213454827	0.840644561049998	0.851356026299875	0.772106070493619	0.860751691652185	0.721349343659528	0.882862274677455	0.798001509531452	0.856296449605071	0.877136756617451	0.84903504455916	0.810903120204549	0.870770686121637
"216"	"cg07642801_BC21"	"Promoter (<=1kb)"	"PCDHGA9"	141402710	141402711	0.277884786526462	0.422482818777693	0.638291978318066	0.179767857422008	0.228056097688906	0.41071681543122	0.217034453108558	0.412180472482267	0.334990643168539	0.569706544413776	0.571909798343485	0.203193541790384	0.225836076713484	0.583047612396459	0.352271271515126	0.516652768522164
"229"	"cg08029622_BC21"	"Promoter (<=1kb)"	"PCDHGA9"	141402785	141402786	0.572804381736279	0.581713152343156	0.759883774411977	0.153556353481999	0.184049632398432	0.712067140191895	0.57894713390288	0.46706650334909	0.488426643695287	0.620667801660617	0.708528728753506	0.171783849783632	0.201708645983574	0.697497244661411	0.663946343706553	0.651632218426727
"232"	"cg08292467_BC21"	"Promoter (<=1kb)"	"PCDHGA9"	141402943	141402944	0.892465934069204	0.56785733698498	0.922463773784453	0.209451747027959	0.187469000287615	0.867196659524491	0.837920774889067	0.571993421624796	0.8542165233071	0.63967001751487	0.893063473834716	0.177760880806585	0.235373920284739	0.876737777736032	0.888434131749336	0.626736952002064
"264"	"cg08628411_BC21"	"Promoter (<=1kb)"	"PCDHGA9"	141402909	141402910	0.863552992283886	0.865324538587826	0.870861539144405	0.624852543748043	0.583039216919394	0.826010221122276	0.854066038087133	0.841815823131664	0.875329291740793	0.891720675070572	0.81676433107434	0.653856247105791	0.603447275266948	0.838868737707632	0.881183978642608	0.902798891686308
"265"	"cg08628412_TC21"	"Promoter (<=1kb)"	"PCDHGA9"	141402911	141402912	0.939031087532464	0.925981127675991	0.911170103001888	0.599479024917329	0.487282062670263	0.909798878621989	0.919983911935107	0.919909946426576	0.925613252354769	0.920881117325124	0.878566803868049	0.612044288578708	0.578859300769096	0.881300966999528	0.914056022579125	0.933886381978113
"266"	"cg08628471_BC21"	"Promoter (1-2kb)"	"PCDHGA9"	141404550	141404551	0.617068834754397	0.457854156223479	0.929087010160801	0.886889610834393	0.885697117191059	0.871435593326683	0.516214155617632	0.491386347983401	0.553673330133086	0.510832144036108	0.869290475567056	0.890642494278549	0.913649575164906	0.847542386270116	0.613016023110776	0.587013312760493
"287"	"cg09538809_BC21"	"Promoter (<=1kb)"	"PCDHGA9"	141403381	141403382	0.681384973858576	0.707580881380272	0.863357911079458	0.294881704082704	0.264988471466169	0.779338156550922	0.659584756045139	0.689681540691202	0.639426205012161	0.749936824624911	0.729583158630709	0.256215772523672	0.305256589207348	0.782295125043812	0.724789975846486	0.789450262747206
"320"	"cg11014124_BC21"	"Promoter (<=1kb)"	"PCDHGA9"	141402730	141402731	0.473528533966162	0.61225920172774	0.718512025533845	0.203022003921021	0.247944065692123	0.718535260521678	0.300661576063205	0.616058124001889	0.343306699233141	0.690469163041578	0.596194776963153	0.208478370608525	0.216466871927506	0.714304644982645	0.305726350700829	0.650631017546965
"697"	"cg24921961_BC21"	"Promoter (1-2kb)"	"PCDHGA9"	141401626	141401627	0.54771206909552	0.712198953091507	0.525837360593684	0.628473640242492	0.578260804219525	0.48797462204318	0.521616651882129	0.640296797624741	0.463270007805462	0.65364997486579	0.379751005826578	0.568690479455315	0.673248189857699	0.518931620765175	0.508961757377818	0.689244534841486
"745"	"cg26879386_TC21"	"Promoter (1-2kb)"	"PCDHGA9"	141401612	141401613	0.525171905464196	0.638485442746979	0.562603763181998	0.379493454112103	0.342911802872095	0.518170777103043	0.472010322882645	0.633876032199586	0.5132473436386	0.630196626688887	0.467044272976238	0.493491667532946	0.446165999380613	0.461764496988166	0.580934694688125	0.647909304070146
"107"	"cg03447435_TC21"	"Promoter (<=1kb)"	"PCDHGB1"	141350038	141350039	0.057473085757948	0.15029191230387	0.052570046139875	0.0751418925312771	0.0611014140464346	0.0400118752736911	0.0418477654711381	0.137306775424322	0.0505809072506156	0.218743840396435	0.0358779403743104	0.0633995788204074	0.0818945178061061	0.0374815792801853	0.0605634660207197	0.276270401646097
"169"	"cg05942150_BC21"	"Promoter (<=1kb)"	"PCDHGB1"	141350949	141350950	0.534709068100306	0.877956185715884	0.934206853157401	0.895197804180238	0.845427280188268	0.924636698913782	0.436545362607494	0.892225159910752	0.460048172271661	0.903075659359591	0.895687914626544	0.871130275552354	0.888343624936842	0.92002445827767	0.540394979250216	0.904282186024921
"260"	"cg08627200_BC21"	"Promoter (2-3kb)"	"PCDHGB1"	141352305	141352306	0.717939597035903	0.809524190589633	0.869304114344799	0.707977462580153	0.677947285607143	0.875997030089895	0.683594357101141	0.840426788581793	0.671163712584308	0.818265724479749	0.764610968578615	0.683433225196381	0.748902808243722	0.852220784135276	0.737998426224511	0.91680931246204
"273"	"cg08714996_TC11"	"Promoter (<=1kb)"	"PCDHGB1"	141350361	141350362	0.503807158798751	0.299483319219492	0.308545605713372	0.811993677982393	0.591419836535224	0.162328551928934	0.182251483432326	0.335536839859301	0.250088166388935	0.531928281808867	0.0901835361838134	0.70007357096818	0.833298282231145	0.124078968269916	0.554482985426643	0.813691405394632
"350"	"cg12043062_BC21"	"Promoter (<=1kb)"	"PCDHGB1"	141350156	141350157	0.473931084940872	0.627280172075103	0.245784458592314	0.562396077099166	0.488850992765305	0.247649827345533	0.365869532093796	0.590658118105554	0.417276030699275	0.669814789329074	0.155186579521545	0.553324942609265	0.545567413404539	0.232435253780583	0.497292054048971	0.722893243689571
"360"	"cg12375722_BC21"	"Promoter (<=1kb)"	"PCDHGB1"	141350152	141350153	0.210170492842413	0.55609092193834	0.160018638395906	0.133825923579021	0.095193420766609	0.138888681083777	0.18937163334182	0.580251672573082	0.181586847294188	0.631089901670886	0.0959961339849511	0.141974809137065	0.133464563386044	0.175138646707591	0.273894023487548	0.71218305156537
"375"	"cg13048822_BC21"	"Promoter (<=1kb)"	"PCDHGB1"	141349862	141349863	0.117859046910014	0.107931912840893	0.17122815617014	0.179729285374803	0.129727096849942	0.113926917779813	0.1015425447663	0.162101686853386	0.0824497697582868	0.145553668684263	0.0832669064879311	0.131161280691056	0.159548386171741	0.0876802833733741	0.083642212467571	0.184392905015429
